City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,sao vicente,-23.9631,-46.3919,27.93,49,61,4.02,BR,1704670539
362,pinotepa nacional,16.3167,-98.0167,25.71,65,41,2.2,MX,1704670364
363,pocora,10.1718,-83.6044,23.14,94,62,0.62,CR,1704670539
364,ventura,34.4667,-119.0176,6.48,34,1,4.92,US,1704670539
365,bogo,11.0517,124.0055,27.11,81,86,4.81,PH,1704670539
366,sambava,-14.2667,50.1667,25.71,91,31,2.34,MG,1704670539
367,arish,31.1316,33.7984,12.1,76,0,0.0,EG,1704670539
368,willowmore,-33.2926,23.4895,15.32,79,100,3.78,ZA,1704670539
369,minot air force base,48.4209,-101.3391,-11.9,85,100,6.17,US,1704670409
370,inyati,-19.6756,28.8469,18.68,56,67,2.79,ZW,1704670539
371,cartagena del chaira,1.3349,-74.8429,26.2,66,93,1.57,CO,1704670539
372,chebba,35.2372,11.115,11.41,53,19,9.73,TN,1704670539
373,dhuusamarreeb,5.535,46.3861,20.83,72,1,5.7,SO,1704670539
374,broome,42.2506,-75.833,-0.72,93,100,5.14,US,1704670540
375,bardai,11.65,7.2333,18.28,16,0,3.97,NG,1704670540
376,conception bay south,47.4999,-52.9981,-4.69,79,79,7.18,CA,1704670471
377,irymple,-34.25,142.1667,22.8,69,43,7.68,AU,1704670541
378,suances,43.4334,-4.0434,7.77,91,71,1.54,ES,1704670541
379,sparti,37.0733,22.4297,11.08,84,77,4.15,GR,1704670541
380,necochea,-38.5473,-58.7368,17.16,85,84,3.62,AR,1704670541
381,talaigua viejo,9.3121,-74.5854,28.69,58,84,2.03,CO,1704670541
382,karasuk,53.7377,78.0403,0.11,97,100,9.55,RU,1704670541
383,mala,-12.6581,-76.6308,21.4,87,87,2.38,PE,1704670541
384,santa cruz,-17.8,-63.1667,30.03,66,20,7.2,BO,1704670390
385,tabou,4.423,-7.3528,27.14,83,10,3.02,CI,1704670541
386,praia da vitoria,38.7333,-27.0667,15.98,82,40,4.94,PT,1704670541
387,tashla,51.7716,52.7427,-26.32,97,7,2.57,RU,1704670542
388,broken hill,-31.95,141.4333,23.87,57,0,6.24,AU,1704670284
389,severnoye,56.3491,78.3619,-6.47,95,100,6.81,RU,1704670542
390,madalena,41.2162,-8.3345,6.97,96,54,1.68,PT,1704670542
391,cadale,2.7603,46.3222,25.05,71,19,9.57,SO,1704670542
392,tokar,18.4254,37.729,23.86,83,1,3.73,SD,1704670542
393,preston,53.7667,-2.7167,4.07,97,97,1.64,GB,1704670542
394,panaba,21.2833,-88.2667,23.96,87,91,5.7,MX,1704670542
395,siuna,13.7332,-84.7773,23.27,79,8,1.41,NI,1704670542
396,el galpon,-25.3807,-64.6526,27.98,69,75,0.82,AR,1704670542
397,khambhat,22.3,72.6167,17.67,69,4,3.95,IN,1704670542
398,smithers,54.7804,-127.1743,-2.82,93,75,1.03,CA,1704670542
399,uzhur,55.3036,89.8339,-17.52,100,88,2.64,RU,1704670542
400,wynyard,-41.0,145.7167,18.27,98,100,0.99,AU,1704670542
401,sandnessjoen,66.0217,12.6316,1.29,70,99,5.95,NO,1704670542
402,vilyuysk,63.7553,121.6247,-33.22,98,100,2.22,RU,1704670542
403,bamboo flat,11.7,92.7167,25.76,79,6,4.87,IN,1704670543
404,yemetsk,63.4721,41.7941,-19.42,99,91,2.34,RU,1704670543
405,bikenibeu village,1.3673,173.1241,30.98,74,75,2.06,KI,1704670543
406,levanger,63.7464,11.2996,-6.97,94,100,3.54,NO,1704670543
407,port hedland,-20.3167,118.5667,32.03,31,6,4.12,AU,1704670543
408,pacific grove,36.6177,-121.9166,14.1,59,0,7.15,US,1704670296
409,zaterechnyy,44.7931,45.2097,2.96,86,100,4.76,RU,1704670543
410,gadzhiyevo,69.2551,33.3362,-3.45,82,90,16.46,RU,1704670261
411,berezovyy,51.6667,135.7,-23.96,82,70,1.32,RU,1704670543
412,waingapu,-9.6567,120.2641,28.58,73,100,0.42,ID,1704670543
413,yuxi,24.355,102.5422,5.28,89,0,0.5,CN,1704670543
414,benalla,-36.55,145.9833,21.28,78,100,3.23,AU,1704670543
415,nadvoitsy,63.8667,34.3167,-10.34,85,85,5.67,RU,1704670543
416,yunguyo,-16.25,-69.0833,10.45,73,66,3.55,PE,1704670543
417,kalisz,51.7611,18.091,-9.38,86,99,5.05,PL,1704670543
418,grande prairie,55.1667,-118.8027,-18.9,71,20,1.03,CA,1704670543
419,boguchany,58.3814,97.4531,-27.86,100,84,1.34,RU,1704670544
420,macapa,0.0389,-51.0664,24.8,89,100,2.78,BR,1704670282
421,barra de santo antonio,-9.4047,-35.5072,25.6,90,0,1.94,BR,1704670544
422,beatrice,40.2681,-96.747,0.99,86,0,5.66,US,1704670544
423,padre bernardo,-15.35,-48.5,22.36,91,87,1.52,BR,1704670346
424,cabo san lucas,22.8909,-109.9124,24.61,43,0,10.29,MX,1704670266
425,acarau,-2.8856,-40.12,27.24,76,100,6.21,BR,1704670544
426,akrehamn,59.2667,5.1833,-2.55,86,83,3.6,NO,1704670544
427,gimbi,9.1667,35.8333,13.47,55,56,0.64,ET,1704670544
428,dunedin,-45.8742,170.5036,22.74,52,97,2.35,NZ,1704670544
429,owando,-0.4819,15.8999,23.5,81,74,1.23,CG,1704670544
430,kavaratti,10.5669,72.642,27.86,76,79,3.55,IN,1704670544
431,naraina,26.7833,75.2,8.09,66,0,1.08,IN,1704670544
432,kiunga,-6.1219,141.2906,26.28,86,100,0.22,PG,1704670544
433,valozhyn,54.0909,26.5225,-14.79,90,100,4.79,BY,1704670544
434,tranqueras,-31.2,-55.75,20.45,88,90,1.35,UY,1704670544
435,bengkulu,-3.8004,102.2655,24.78,86,100,1.07,ID,1704670545
436,pearsall,28.8922,-99.095,21.66,58,73,9.11,US,1704670545
437,mount gambier,-37.8333,140.7667,16.9,85,100,5.55,AU,1704670545
438,puerto cabezas,14.0351,-83.3888,27.98,89,75,3.09,NI,1704670545
439,tefe,-3.3542,-64.7114,29.06,79,20,0.0,BR,1704670545
440,hanceville,34.0607,-86.7675,7.89,65,43,0.66,US,1704670545
441,antonio enes,-16.2325,39.9086,24.58,98,98,1.0,MZ,1704670545
442,acapulco de juarez,16.8634,-99.8901,28.9,70,75,2.57,MX,1704670287
443,nizhneudinsk,54.9076,99.0276,-23.38,100,14,1.58,RU,1704670545
444,severo-yeniseyskiy,60.3725,93.0408,-30.79,100,97,1.79,RU,1704670545
445,qamdo,31.1667,97.2333,-12.04,44,0,0.93,CN,1704670360
446,san juan,-31.5375,-68.5364,31.32,26,0,5.09,AR,1704670303
447,saipan,15.1355,145.701,28.39,83,40,7.2,MP,1704670545
448,zag,46.9441,99.165,-13.13,84,100,3.92,MN,1704670545
449,kununurra,-15.7667,128.7333,25.99,83,100,2.06,AU,1704670545
450,parabel',58.6978,81.4825,-19.57,98,88,4.86,RU,1704670545
451,karratha,-20.7377,116.8463,34.14,23,4,7.81,AU,1704670546
452,porto belo,-27.1578,-48.5531,25.97,99,47,0.33,BR,1704670546
453,hilo,19.7297,-155.09,25.34,88,75,5.14,US,1704670402
454,messaad,34.1543,3.5031,5.01,67,49,8.15,DZ,1704670546
455,mikuni,36.2171,136.1519,2.95,66,100,6.49,JP,1704670546
456,los altos,37.3852,-122.1141,13.28,48,0,5.66,US,1704670273
457,robertsport,6.7533,-11.3686,27.88,84,67,2.99,LR,1704670546
458,kireyevsk,53.9336,37.9279,-23.87,98,35,2.38,RU,1704670546
459,hujra shah muqim,30.7418,73.8236,8.63,46,34,0.13,PK,1704670546
460,sisimiut,66.9395,-53.6735,-10.0,83,100,6.01,GL,1704670546
461,babra,21.85,71.3,17.86,42,0,5.26,IN,1704670546
462,haiku-pauwela,20.9219,-156.3051,26.01,61,20,3.09,US,1704670546
463,torbat-e heydariyeh,35.274,59.2195,1.94,40,0,2.13,IR,1704670546
464,taber,49.8167,-112.1518,-11.44,85,100,1.58,CA,1704670546
465,laguna,38.421,-121.4238,12.3,50,0,6.69,US,1704670372
466,nieuw amsterdam,5.8833,-55.0833,27.09,79,20,3.09,SR,1704670546
467,goundam,16.4145,-3.6708,23.91,12,100,3.85,ML,1704670546
468,port-cartier,50.0334,-66.8654,-11.18,76,89,2.9,CA,1704670547
469,carentan,49.3031,-1.2481,4.82,70,95,7.31,FR,1704670395
470,klaksvik,62.2266,-6.589,5.51,76,15,4.12,FO,1704670547
471,wamba,8.9333,8.6,22.39,16,0,2.11,NG,1704670547
472,ventspils,57.3894,21.5606,-18.04,85,2,0.51,LV,1704670547
473,mananjary,-21.2167,48.3333,23.93,98,100,0.67,MG,1704670547
474,kuusamo,65.9667,29.1833,-8.98,92,100,6.17,FI,1704670547
475,udachny,66.4167,112.4,-24.65,95,100,6.33,RU,1704670547
476,devils lake,48.1128,-98.8651,-14.94,89,100,3.6,US,1704670547
477,douliu,23.7094,120.5433,17.09,59,69,0.86,TW,1704670547
478,tevriz,57.509,72.4042,-6.79,96,100,3.21,RU,1704670547
479,puerto baquerizo moreno,-0.9,-89.6,24.88,84,99,5.76,EC,1704670547
480,uige,-7.6087,15.0613,18.63,94,97,0.14,AO,1704670547
481,lucapa,-8.4192,20.7447,18.73,97,96,1.42,AO,1704670547
482,phalaborwa,-23.943,31.1411,25.6,67,0,4.61,ZA,1704670547
483,mana,5.6592,-53.7767,25.18,80,67,4.17,GF,1704670548
484,mersa matruh,31.3525,27.2453,13.11,50,0,2.06,EG,1704670548
485,noumea,-22.2763,166.4572,26.99,66,95,5.26,NC,1704670064
486,bayside,40.8424,-124.0637,10.5,77,40,5.14,US,1704670548
487,new norfolk,-42.7826,147.0587,15.72,87,100,1.76,AU,1704670548
488,teknaf,20.8624,92.3058,17.01,67,1,4.5,BD,1704670548
489,la sarre,48.8002,-79.1996,-10.97,97,91,0.83,CA,1704670359
490,khanpur,28.6453,70.6567,10.98,37,0,2.44,PK,1704670548
491,puerto aysen,-45.4,-72.7,10.83,87,40,2.25,CL,1704670354
492,puerto deseado,-47.7503,-65.8938,13.73,70,79,7.31,AR,1704670548
493,usogorsk,63.4106,48.6872,-14.66,97,99,2.98,RU,1704670548
494,revda,56.801,59.9303,-21.92,96,100,4.98,RU,1704670548
495,taksimo,56.3444,114.8794,-20.34,90,100,2.11,RU,1704670548
496,portland,45.5234,-122.6762,8.78,88,75,1.34,US,1704669984
497,parral,26.9333,-105.6667,14.98,23,0,10.11,MX,1704670548
498,point fortin,10.1833,-61.6833,24.56,71,24,7.32,TT,1704670548
499,mariinsk,56.2139,87.7472,-18.29,99,89,2.85,RU,1704670548
500,chonchi,-42.6128,-73.8092,15.56,96,67,1.65,CL,1704670548
501,sola,-13.8833,167.55,30.37,74,75,0.0,VU,1704670549
502,kayenta,36.7278,-110.2546,-2.82,70,100,7.28,US,1704670549
503,nijar,36.9665,-2.206,7.03,81,0,3.09,ES,1704670549
504,antsiranana,-12.2787,49.2917,25.77,86,100,1.65,MG,1704670261
505,puerto armuelles,8.2833,-82.8667,30.99,88,89,0.87,PA,1704670549
506,nova xavantina,-14.6667,-52.35,24.44,92,51,1.44,BR,1704670549
507,christchurch,-43.5333,172.6333,28.63,56,6,7.2,NZ,1704670413
508,poronaysk,49.2167,143.1167,-16.88,91,94,0.42,RU,1704670549
509,kruisfontein,-34.0033,24.7314,17.16,86,100,2.95,ZA,1704670549
510,pangody,65.85,74.4859,-20.63,95,100,2.84,RU,1704670549
511,naha,26.2125,127.6811,17.38,60,40,2.57,JP,1704670374
512,beckley,37.7782,-81.1882,0.93,93,100,5.14,US,1704670266
513,iquique,-20.2208,-70.1431,22.02,80,79,1.69,CL,1704670439
514,dhuburi,26.0333,89.9667,14.44,61,0,1.65,IN,1704670549
515,bodaybo,57.8506,114.1933,-22.22,95,96,1.9,RU,1704670549
516,peniche,39.3558,-9.3811,5.72,59,16,1.95,PT,1704670549
517,malanje,-9.5402,16.341,17.21,87,81,1.73,AO,1704670549
518,bandar-e genaveh,29.5791,50.517,14.98,44,0,2.09,IR,1704670549
519,laojunmiao,39.8333,97.7333,-5.24,35,100,1.26,CN,1704670549
520,genhe,50.7833,121.5167,-33.9,100,30,0.41,CN,1704670549
521,o rosal,41.9354,-8.8368,6.23,67,35,3.2,ES,1704670550
522,chulakkurgan,43.765,69.1814,3.78,80,99,7.12,KZ,1704670550
523,khutar,28.2,80.2833,9.11,89,0,2.48,IN,1704670550
524,novodvinsk,64.4165,40.8122,-11.14,94,99,4.06,RU,1704670550
525,prince george,53.9166,-122.753,-6.53,86,100,1.54,CA,1704670550
526,auki,-8.7676,160.7034,29.45,71,79,2.1,SB,1704670550
527,hauterive,46.0901,3.4459,1.66,96,100,5.49,FR,1704670550
528,halifax,44.6453,-63.5724,-3.06,79,100,2.68,CA,1704670192
529,semey,50.4111,80.2275,-0.55,97,100,8.41,KZ,1704670550
530,erbil,36.1926,44.0106,4.9,87,0,1.03,IQ,1704670550
531,manokwari,-0.8667,134.0833,27.42,72,96,1.37,ID,1704670550
532,ambato boeny,-16.4667,46.7167,22.9,98,100,1.0,MG,1704670550
533,ciudad del maiz,22.4,-99.6,12.32,93,100,1.58,MX,1704670450
534,'ain deheb,34.8422,1.547,2.49,93,21,5.81,DZ,1704670550
535,canavieiras,-15.675,-38.9472,25.6,90,96,2.21,BR,1704670550
536,houma,29.5958,-90.7195,12.0,67,0,2.06,US,1704670550
537,lamu,-2.2717,40.902,26.12,80,7,5.42,KE,1704670550
538,lazaro cardenas,17.9583,-102.2,26.37,68,99,1.89,MX,1704670290
539,dongola,19.1667,30.4833,18.07,24,0,4.71,SD,1704670551
540,bakchar,57.0186,82.0711,-15.52,97,93,3.64,RU,1704670551
541,mogocha,53.7333,119.7667,-27.56,96,97,1.25,RU,1704670551
542,eraan,9.0629,117.7016,27.72,79,54,5.2,PH,1704670551
543,veinticinco de mayo,-35.4323,-60.1727,20.55,83,50,1.34,AR,1704670551
544,carupano,10.6678,-63.2585,26.52,78,48,8.29,VE,1704670551
545,ulladulla,-35.35,150.4667,19.78,97,100,4.28,AU,1704670551
546,gebeit,21.0667,36.3167,17.99,77,0,1.89,SD,1704670551
547,tofol,5.3248,163.0078,28.88,79,75,4.63,FM,1704670551
548,tirukkoyilur,11.95,79.2,21.6,98,100,2.6,IN,1704670551
549,fort mcmurray,56.7268,-111.381,-20.23,77,40,2.06,CA,1704670551
550,woolgoolga,-30.1106,153.2007,28.91,58,87,2.46,AU,1704670551
551,taungdwingyi,20.0167,95.55,16.18,66,5,1.74,MM,1704670551
552,kone,-21.0595,164.8658,29.97,60,42,1.86,NC,1704670363
553,ariano irpino-martiri,41.1489,15.0833,5.3,96,100,0.77,IT,1704670552
554,lagoa,39.05,-27.9833,15.06,68,69,11.0,PT,1704670552
555,alexandria,31.2156,29.9553,14.3,57,33,3.87,EG,1704670446
556,ust'-kut,56.7938,105.7672,-28.45,100,100,1.22,RU,1704670552
557,mariental,-24.6333,17.9667,25.45,19,78,5.96,NA,1704670552
558,qui nhon,13.7667,109.2333,21.54,89,100,0.99,VN,1704670552
559,burry port,51.6843,-4.2469,2.18,82,6,1.54,GB,1704670552
560,plumas lake,39.0207,-121.558,12.27,47,0,4.63,US,1704670552
561,maintirano,-18.0667,44.0167,27.06,85,100,1.88,MG,1704670552
562,impfondo,1.6381,18.0667,22.51,43,69,0.81,CG,1704670552
